symbol,date,time,open,high,low,close,volume
TSLA,2026-02-19,09:40:00,405.29,405.48,404.57,405.3,210749
TSLA,2026-02-19,09:41:00,405.28,405.86,405,405.125,202907
TSLA,2026-02-19,09:42:00,405.16,406.5793,404.98,406.525,232037
TSLA,2026-02-19,09:43:00,406.52,406.5797,405.64,406.1855,162358
TSLA,2026-02-19,09:44:00,406.17,406.83,405.95,406.18,183637
TSLA,2026-02-19,09:45:00,406.185,406.33,404.68,404.7486,291459
TSLA,2026-02-19,09:46:00,404.66,406.93,404.63,406.89,237117
TSLA,2026-02-19,09:47:00,406.93,407.14,406.54,406.648,205646
TSLA,2026-02-19,09:48:00,406.56,406.98,406.26,406.78,136617
TSLA,2026-02-19,09:49:00,406.84,406.87,406.21,406.42,110799
TSLA,2026-02-19,09:50:00,406.465,407.45,406.4408,407.3286,219379
TSLA,2026-02-19,09:51:00,407.26,407.869,406.9,407.085,226663
TSLA,2026-02-19,09:52:00,407.08,408.11,407.03,407.925,201302
TSLA,2026-02-19,09:53:00,407.95,408.74,407.67,408.63,218920
TSLA,2026-02-19,09:54:00,408.665,408.8,407.82,407.91,200880
TSLA,2026-02-19,09:55:00,407.89,409.19,407.75,409.085,186912
TSLA,2026-02-19,09:56:00,409.1,409.4313,408.8,409.3599,222480
TSLA,2026-02-19,09:57:00,409.34,409.54,408.84,409.03,155400
TSLA,2026-02-19,09:58:00,408.98,409.0059,408.4,408.745,174971
TSLA,2026-02-19,09:59:00,408.745,408.86,408.4,408.6528,124116
TSLA,2026-02-20,09:30:00,408.3,408.5626,405.5,407.17,912279
TSLA,2026-02-20,09:31:00,407.08,408.2,406.72,407.5,256615
TSLA,2026-02-20,09:32:00,407.57,407.77,406.72,407.265,181922
TSLA,2026-02-20,09:33:00,407.255,408.87,407.0101,408.5254,280009
TSLA,2026-02-20,09:34:00,408.35,408.6899,407.82,408.3478,143730
TSLA,2026-02-20,09:35:00,408.43,410.17,407.79,410.03,344009
TSLA,2026-02-20,09:36:00,410.05,410.2,409.2,409.52,295666
TSLA,2026-02-20,09:37:00,409.52,409.99,409.12,409.285,176137
TSLA,2026-02-20,09:38:00,409.3958,409.9,409.1,409.71,175450
TSLA,2026-02-20,09:39:00,409.58,410.38,409.25,409.93,188028
TSLA,2026-02-20,09:40:00,410.01,410.3,409.26,409.39,189792
TSLA,2026-02-20,09:41:00,409.4,409.6,408.9101,409.155,161627
TSLA,2026-02-20,09:42:00,409.21,409.9599,408.96,409.8299,170756
TSLA,2026-02-20,09:43:00,409.79,410.44,409.1,409.29,238486
TSLA,2026-02-20,09:44:00,409.3102,410.25,409.08,410.2125,117910
TSLA,2026-02-20,09:45:00,410.26,410.49,409.7,409.8819,137261
TSLA,2026-02-20,09:46:00,409.88,410.738,409.86,410.62,176936
TSLA,2026-02-20,09:47:00,410.7,410.74,409.34,409.67,200508
TSLA,2026-02-20,09:48:00,409.6,409.95,409.38,409.445,175521
TSLA,2026-02-20,09:49:00,409.4,409.6,409.16,409.25,161370
TSLA,2026-02-20,09:50:00,409.2689,409.45,408.23,408.61,312972
TSLA,2026-02-20,09:51:00,408.5,408.71,408.02,408.17,171285
TSLA,2026-02-20,09:52:00,408.11,408.79,408.11,408.365,165651
TSLA,2026-02-20,09:53:00,408.365,408.93,408.07,408.3,165498
TSLA,2026-02-20,09:54:00,408.34,408.4099,407.64,408.05,189719
TSLA,2026-02-20,09:55:00,408.11,408.37,407.92,408.06,111653
TSLA,2026-02-20,09:56:00,408.1,408.32,407.93,408.155,113439
TSLA,2026-02-20,09:57:00,408.13,408.13,407.69,407.9324,151236
TSLA,2026-02-20,09:58:00,407.959,408.2,407.67,408.08,98726
TSLA,2026-02-20,09:59:00,408.1484,408.54,407.76,408.47,169623
TSLA,2026-02-23,09:30:00,407.285,407.7,406.35,406.78,524484.00268
TSLA,2026-02-23,09:31:00,406.81,406.88,404.77,404.859,573213.24271
TSLA,2026-02-23,09:32:00,404.91,405.95,404.45,405.21,419705.808445
TSLA,2026-02-23,09:33:00,405.18,405.98,404.79,405.895,282888.012583
TSLA,2026-02-23,09:34:00,405.895,406.74,405.5,406.36,297228.885876
TSLA,2026-02-23,09:35:00,406.31,406.69,405.66,405.7482,256652.405183
TSLA,2026-02-23,09:36:00,405.75,405.75,404.4,404.93,481424.932634
TSLA,2026-02-23,09:37:00,404.905,405.6,404.41,405.42,311577.240987
TSLA,2026-02-23,09:38:00,405.47,405.87,404.95,405.35,264616.30923
TSLA,2026-02-23,09:39:00,405.335,405.37,404.53,404.9247,244236.694653
TSLA,2026-02-23,09:40:00,404.885,405.17,403.42,403.5,432716.932426
TSLA,2026-02-23,09:41:00,403.5,403.98,403.11,403.465,345205.68994
TSLA,2026-02-23,09:42:00,403.43,403.9482,403.09,403.86,251077.614368
TSLA,2026-02-23,09:43:00,403.77,403.84,402.95,403.18,285255.75977
TSLA,2026-02-23,09:44:00,403.21,403.66,402.69,402.94,293836.093151
TSLA,2026-02-23,09:45:00,402.86,403.34,402.5,402.79,302423.201103
TSLA,2026-02-23,09:46:00,402.79,403.89,402.48,403.6676,294728.611607
TSLA,2026-02-23,09:47:00,403.68,403.8,402.84,402.84,307245.240883
TSLA,2026-02-23,09:48:00,402.84,403.52,402.8,403.44,187206.304944
TSLA,2026-02-23,09:49:00,403.45,403.48,402.9,403.05,191548.3037
TSLA,2026-02-23,09:50:00,403.0999,403.9,402.56,403.7772,305583.683832
TSLA,2026-02-23,09:51:00,403.815,404.18,403.23,403.3475,263106.884429
TSLA,2026-02-23,09:52:00,403.365,403.43,402.41,402.66,238066.207763
TSLA,2026-02-23,09:53:00,402.68,403.28,402.6,403.045,187369.328053
TSLA,2026-02-23,09:54:00,403.045,403.13,402.42,402.645,229990.172136
TSLA,2026-02-23,09:55:00,402.62,402.77,402.32,402.7425,201636.344966
TSLA,2026-02-23,09:56:00,402.7275,403.03,402.51,402.97,155476.286855
TSLA,2026-02-23,09:57:00,402.97,403.27,402.765,402.94,187630.408724
TSLA,2026-02-23,09:58:00,402.9127,402.9127,402.47,402.595,159544.904046
TSLA,2026-02-23,09:59:00,402.6233,402.94,402.47,402.78,125995.370256
TSLA,2026-02-24,09:30:00,399.5,401.52,399.14,400.9,712312.633591
TSLA,2026-02-24,09:31:00,400.9925,401.48,399.4,399.535,436025.575301
TSLA,2026-02-24,09:32:00,399.52,399.8032,397.64,398.31,334851.973608
TSLA,2026-02-24,09:33:00,398.29,400.18,398.24,399.95,312761.878037
TSLA,2026-02-24,09:34:00,400.05,401.35,399.88,401.21,369118.178168
TSLA,2026-02-24,09:35:00,401.24,401.58,400.73,401.005,236328.02196
TSLA,2026-02-24,09:36:00,400.96,401.12,399.5224,400.3201,284582.548342
TSLA,2026-02-24,09:37:00,400.365,401.73,399.4307,401.62,324695.941962
TSLA,2026-02-24,09:38:00,401.575,402.3895,401.27,402.2302,356078.522572
TSLA,2026-02-24,09:39:00,402.235,402.5399,401.71,401.78,324953.827415
TSLA,2026-02-24,09:40:00,401.8401,402.31,400.56,401.026,260350.257185
TSLA,2026-02-24,09:41:00,401.08,401.9,400.86,401.6693,188440.283841
TSLA,2026-02-24,09:42:00,401.68,401.805,401.115,401.37,95851.518431
TSLA,2026-02-24,09:43:00,401.395,401.71,401.15,401.44,122199.690232
TSLA,2026-02-24,09:44:00,401.4785,402.58,401.3,402.52,281322.869154
TSLA,2026-02-24,09:45:00,402.5,402.73,402.07,402.19,266477.209
TSLA,2026-02-24,09:46:00,402.24,402.87,401.83,402.3,246947.461282
TSLA,2026-02-24,09:47:00,402.33,402.8,402.09,402.655,173471.126509
TSLA,2026-02-24,09:48:00,402.655,402.9551,402.3,402.56,201814.128418
TSLA,2026-02-24,09:49:00,402.57,403.39,402.54,403.24,275441.268359
TSLA,2026-02-24,09:50:00,403.24,403.65,402.97,403.2101,256182.634625
TSLA,2026-02-24,09:51:00,403.23,403.58,402.9,403.0318,239992.39907
TSLA,2026-02-24,09:52:00,403.06,403.34,402.58,403.255,201413.957123
TSLA,2026-02-24,09:53:00,403.27,403.45,402.625,403.19,212432.63521
TSLA,2026-02-24,09:54:00,403.19,403.58,402.33,402.49,238889.51668
TSLA,2026-02-24,09:55:00,402.5,402.7,401.9,402.12,215081.771825
TSLA,2026-02-24,09:56:00,402.16,403.35,402.08,402.2918,218118.913999
TSLA,2026-02-24,09:57:00,402.305,403.7,402.2205,403.4343,206648.077301
TSLA,2026-02-24,09:58:00,403.46,403.67,402.5,402.5473,167055.330173
TSLA,2026-02-24,09:59:00,402.525,402.91,402.4401,402.48,148733.562798
TSLA,2026-02-25,09:30:00,412.15,415.47,412.15,415.25,916070.459304
TSLA,2026-02-25,09:31:00,415.263,417.57,414.9,417.37,732152.291543
TSLA,2026-02-25,09:32:00,417.36,419.45,417.3201,419.15,971766.330378
TSLA,2026-02-25,09:33:00,419.16,419.565,418.33,418.64,704689.943557
TSLA,2026-02-25,09:34:00,418.5701,419.04,417.9385,418.38,406707.177468
TSLA,2026-02-25,09:35:00,418.4,420.34,418.34,419.32,702885.132787
TSLA,2026-02-25,09:36:00,419.34,419.3596,418.18,418.87,324283.24635
TSLA,2026-02-25,09:37:00,418.8448,419.4,418.3,418.44,259867.562888
TSLA,2026-02-25,09:38:00,418.4554,418.65,417.8,418.36,338560.95785
TSLA,2026-02-25,09:39:00,418.36,419.32,418.2,418.95,322606.11684
TSLA,2026-02-25,09:40:00,418.88,418.98,417.77,418.46,414066.396257
TSLA,2026-02-25,09:41:00,418.4451,418.8,417.7502,418.76,277788.914698
TSLA,2026-02-25,09:42:00,418.7299,419.22,417.78,418,307134.312107
TSLA,2026-02-25,09:43:00,418.04,418.36,417.45,417.5185,303210.661347
TSLA,2026-02-25,09:44:00,417.5275,417.54,416.9,416.9359,272741.349625
TSLA,2026-02-25,09:45:00,416.94,418.05,416.84,417.1601,362524.490319
TSLA,2026-02-25,09:46:00,417.195,417.75,416.84,417.48,199825.048332
TSLA,2026-02-25,09:47:00,417.465,417.95,417.18,417.83,193671.02497
TSLA,2026-02-25,09:48:00,417.82,417.8799,417.25,417.78,137555.497362
TSLA,2026-02-25,09:49:00,417.79,418.12,416.74,416.77,267384.447725
TSLA,2026-02-25,09:50:00,416.7508,417.33,416.11,416.85,305938.451214
TSLA,2026-02-25,09:51:00,416.86,417,416.22,416.26,216162.728102
TSLA,2026-02-25,09:52:00,416.34,416.49,415.9398,416.2901,204807.812877
TSLA,2026-02-25,09:53:00,416.33,416.38,415.7,415.72,169187.752463
TSLA,2026-02-25,09:54:00,415.74,415.745,415.42,415.6141,185205.349805
TSLA,2026-02-25,09:55:00,415.595,416.09,415.56,415.94,300654.235294
TSLA,2026-02-25,09:56:00,415.9201,415.9734,415.42,415.58,172100.338306
TSLA,2026-02-25,09:57:00,415.59,415.74,415.29,415.5599,176400.465576
TSLA,2026-02-25,09:58:00,415.56,416.06,415.16,415.79,260691.373695
TSLA,2026-02-25,09:59:00,415.7601,416.2799,415.53,415.785,168291.951257
TSLA,2026-02-26,09:30:00,414.42,416.81,413.09,413.4,714510.38378
TSLA,2026-02-26,09:31:00,413.34,413.41,412.33,413.09,367323.113754
TSLA,2026-02-26,09:32:00,413.13,414.1999,411.67,412.005,442515.713566
TSLA,2026-02-26,09:33:00,412.005,412.49,410.92,412.245,358016.000824
TSLA,2026-02-26,09:34:00,412.1901,412.51,411.35,411.57,250748.213143
TSLA,2026-02-26,09:35:00,411.645,412.35,411.03,411.119,319194.823407
TSLA,2026-02-26,09:36:00,411.14,411.35,410.37,410.4704,357183.063874
TSLA,2026-02-26,09:37:00,410.5,411.4,410.47,410.51,357342.839983
TSLA,2026-02-26,09:38:00,410.535,411.65,410.4901,411.15,241568.581033
TSLA,2026-02-26,09:39:00,411.15,411.71,411.07,411.3299,240396.659091
TSLA,2026-02-26,09:40:00,411.22,411.39,410.64,410.75,242644.834052
TSLA,2026-02-26,09:41:00,410.75,411.345,410.64,411.1225,281628.667328
TSLA,2026-02-26,09:42:00,411.085,411.3,410.78,410.835,215883.64512
TSLA,2026-02-26,09:43:00,410.87,411.2,410.12,411.06,434665.539153
TSLA,2026-02-26,09:44:00,411.1,412.35,410.9201,412.08,395942.978913
TSLA,2026-02-26,09:45:00,412.06,412.3,410.76,410.96,274488.540377
TSLA,2026-02-26,09:46:00,410.93,413.1,410.85,412.83,333002.579935
TSLA,2026-02-26,09:47:00,412.8202,412.9,411.96,412.3422,193781.205044
TSLA,2026-02-26,09:48:00,412.28,412.28,411.64,411.7401,174322.426841
TSLA,2026-02-26,09:49:00,411.81,411.9734,411.38,411.87,185781.401836
TSLA,2026-02-26,09:50:00,411.8406,412.9413,411.77,412.505,234535.081579
TSLA,2026-02-26,09:51:00,412.465,412.55,411.71,412.0601,200231.747885
TSLA,2026-02-26,09:52:00,412.105,412.37,411.82,411.85,153469.697568
TSLA,2026-02-26,09:53:00,411.88,412.6,411.7,412.49,181277.511823
TSLA,2026-02-26,09:54:00,412.45,412.8299,412.15,412.6299,147817.720021
TSLA,2026-02-26,09:55:00,412.63,413.5999,412.57,412.98,255447.374138
TSLA,2026-02-26,09:56:00,412.9401,413.63,412.84,413.13,203378.204391
TSLA,2026-02-26,09:57:00,413.12,413.2599,412.71,412.885,157792.345318
TSLA,2026-02-26,09:58:00,412.885,413.41,412.47,413.1501,179179.139773
TSLA,2026-02-26,09:59:00,413.16,413.28,412.7201,413.07,131568.76431
TSLA,2026-02-27,09:30:00,402.94,404.5,402.01,402.85,581865.03809
TSLA,2026-02-27,09:31:00,402.88,403,400.9,401.945,424727.874941
TSLA,2026-02-27,09:32:00,401.9999,403.44,401.83,403.0932,301637.995668
TSLA,2026-02-27,09:33:00,403.09,404.5,403.08,403.99,349970.713372
TSLA,2026-02-27,09:34:00,403.95,404.485,403.38,403.89,185484.275098
TSLA,2026-02-27,09:35:00,403.92,404.75,403.69,404.245,230719.780838
TSLA,2026-02-27,09:36:00,404.18,405.05,403.93,404.82,239429.404928
TSLA,2026-02-27,09:37:00,404.7921,405.22,403.3732,403.5618,289238.144771
TSLA,2026-02-27,09:38:00,403.5799,404.82,403.49,404.3099,185741.114337
TSLA,2026-02-27,09:39:00,404.22,405.52,403.8762,405.2095,265415.248195
TSLA,2026-02-27,09:40:00,405.12,405.21,404.23,404.23,181606.432262
TSLA,2026-02-27,09:41:00,404.26,404.4999,403.58,403.87,139663.572034
TSLA,2026-02-27,09:42:00,403.86,403.87,402.8,402.82,189213.671389
TSLA,2026-02-27,09:43:00,402.81,402.9,401.41,401.84,332356.011671
TSLA,2026-02-27,09:44:00,401.82,403.28,401.77,402.855,257991.210686
TSLA,2026-02-27,09:45:00,402.85,403.67,402.4201,403.0293,266157.583735
TSLA,2026-02-27,09:46:00,402.97,404.12,402.92,403.59,186401.271354
TSLA,2026-02-27,09:47:00,403.73,403.75,403.0601,403.0601,123239.868573
TSLA,2026-02-27,09:48:00,403.0733,404.123,402.65,403.975,203922.309442
TSLA,2026-02-27,09:49:00,404.02,404.43,403.84,404.065,161404.938595
TSLA,2026-02-27,09:50:00,404.075,404.2564,403.45,403.5951,161779.717133
TSLA,2026-02-27,09:51:00,403.62,404.33,403.55,403.84,135898.059855
TSLA,2026-02-27,09:52:00,403.77,403.77,403,403.395,419155.325606
TSLA,2026-02-27,09:53:00,403.38,403.76,403.11,403.7191,116935.280715
TSLA,2026-02-27,09:54:00,403.6701,404.08,403.25,403.28,131441.456295
TSLA,2026-02-27,09:55:00,403.28,403.38,402.74,402.8,140501.512799
TSLA,2026-02-27,09:56:00,402.84,403.2,402.65,403.115,138921.961057
TSLA,2026-02-27,09:57:00,403.115,403.66,402.84,402.92,142959.457605
TSLA,2026-02-27,09:58:00,402.9,403.215,402.78,403.04,81575.778701
TSLA,2026-02-27,09:59:00,403.08,403.4,402.91,403.205,86521.56491
AAPL,2026-02-02,09:30:00,260.03,261.59,259.61,261.5564,1714354.0
AAPL,2026-02-02,09:31:00,261.51,263.45,260.7,263.3367,841187
AAPL,2026-02-02,09:32:00,263.355,263.97,262.55,263.89,536117
AAPL,2026-02-02,09:33:00,263.945,263.945,262.06,262.46,509230
AAPL,2026-02-02,09:34:00,262.47,263,262.4601,262.7899,243169
AAPL,2026-02-02,09:35:00,262.7001,262.7699,260.8244,261.0139,395017
AAPL,2026-02-02,09:36:00,260.975,262.3401,260.73,261.635,338641
AAPL,2026-02-02,09:37:00,261.62,261.91,260.2501,260.32,261285
AAPL,2026-02-02,09:38:00,260.34,260.41,259.83,260.05,470299
AAPL,2026-02-02,09:39:00,260.007,260.01,259.29,259.345,230500
AAPL,2026-02-02,09:40:00,259.37,260.58,259.205,260.4425,256702
AAPL,2026-02-02,09:41:00,260.39,260.62,259.74,260,191251
AAPL,2026-02-02,09:42:00,260,260.61,259.89,260.42,247032
AAPL,2026-02-02,09:43:00,260.4545,260.99,260.39,260.84,189163
AAPL,2026-02-02,09:44:00,260.845,261.18,260.55,261.1579,175168
AAPL,2026-02-02,09:45:00,261.17,261.61,261.07,261.17,272118
AAPL,2026-02-02,09:46:00,261.14,262.05,260.92,262.005,263440
AAPL,2026-02-02,09:47:00,262.01,262.01,261.51,261.68,137155
AAPL,2026-02-02,09:48:00,261.72,262.5499,261.72,262.45,159409
AAPL,2026-02-02,09:49:00,262.4601,262.85,262.27,262.81,205876
AAPL,2026-02-02,09:50:00,262.79,263.58,262.79,263.43,277162
AAPL,2026-02-02,09:51:00,263.37,263.77,263.33,263.68,345937
AAPL,2026-02-02,09:52:00,263.53,263.57,262.845,263.48,230837
AAPL,2026-02-02,09:53:00,263.48,263.58,263.26,263.58,187268
AAPL,2026-02-02,09:54:00,263.57,263.6,262.66,263.29,253927
AAPL,2026-02-02,09:55:00,263.325,263.5201,263.24,263.52,156641
AAPL,2026-02-02,09:56:00,263.52,263.75,263.18,263.3501,258698
AAPL,2026-02-02,09:57:00,263.388,263.93,263.28,263.76,238998
AAPL,2026-02-02,09:58:00,263.79,263.79,263.22,263.32,235484
AAPL,2026-02-02,09:59:00,263.335,263.6055,263.08,263.2,224855
AAPL,2026-02-03,09:30:00,269.2,269.98,269.07,269.905,1121498.0
AAPL,2026-02-03,09:31:00,269.905,270.33,268.68,268.71,566188
AAPL,2026-02-03,09:32:00,268.71,270.12,268.51,269.8186,338430
AAPL,2026-02-03,09:33:00,269.84,270.2299,269.15,269.21,149396
AAPL,2026-02-03,09:34:00,269.1,269.62,268.9,269.47,146034
AAPL,2026-02-03,09:35:00,269.465,269.68,268.83,269.32,227871
AAPL,2026-02-03,09:36:00,269.38,269.65,268.3159,268.37,207740
AAPL,2026-02-03,09:37:00,268.37,268.76,268.1283,268.74,175470
AAPL,2026-02-03,09:38:00,268.6845,268.78,268.18,268.3881,149285
AAPL,2026-02-03,09:39:00,268.44,269,268.3572,268.62,134106
AAPL,2026-02-03,09:40:00,268.58,269.06,268.46,268.46,146802
AAPL,2026-02-03,09:41:00,268.505,268.54,268.1201,268.4775,103032
AAPL,2026-02-03,09:42:00,268.51,268.95,268.36,268.465,164060
AAPL,2026-02-03,09:43:00,268.43,268.445,267.68,268,222919
AAPL,2026-02-03,09:44:00,267.95,268.3,267.82,268.21,110753
AAPL,2026-02-03,09:45:00,268.23,268.635,268.14,268.565,100844
AAPL,2026-02-03,09:46:00,268.57,268.755,268.19,268.69,138600
AAPL,2026-02-03,09:47:00,268.685,269.27,268.675,269.2,185234
AAPL,2026-02-03,09:48:00,269.22,269.79,269.1,269.77,169124
AAPL,2026-02-03,09:49:00,269.79,269.86,269.43,269.765,171111
AAPL,2026-02-03,09:50:00,269.74,270.0946,269.3901,269.98,159930
AAPL,2026-02-03,09:51:00,269.995,270.23,269.82,270.1684,232332
AAPL,2026-02-03,09:52:00,270.2,270.7,269.95,270.42,256631
AAPL,2026-02-03,09:53:00,270.4525,270.78,270.26,270.78,177720
AAPL,2026-02-03,09:54:00,270.745,270.97,270.6013,270.9182,252647
AAPL,2026-02-03,09:55:00,270.93,271.39,270.93,271.364,332386
AAPL,2026-02-03,09:56:00,271.38,271.58,271.21,271.285,334593
AAPL,2026-02-03,09:57:00,271.26,271.4199,270.37,270.65,308896
AAPL,2026-02-03,09:58:00,270.635,270.7399,270.33,270.59,223002
AAPL,2026-02-03,09:59:00,270.58,270.63,270.25,270.3607,196036
AAPL,2026-02-04,09:30:00,272.285,274.12,272.285,274.115,1346334.0
AAPL,2026-02-04,09:31:00,274.15,274.18,272.94,273.355,283814
AAPL,2026-02-04,09:32:00,273.35,273.46,272.5,273.155,246037
AAPL,2026-02-04,09:33:00,273.19,273.99,272.95,273.87,673178
AAPL,2026-02-04,09:34:00,273.835,274.83,273.74,274.615,702044
AAPL,2026-02-04,09:35:00,274.63,275.6,274.54,275.1,887804
AAPL,2026-02-04,09:36:00,275.12,275.56,275,275.4107,346444
AAPL,2026-02-04,09:37:00,275.42,276.12,275.42,275.88,404080
AAPL,2026-02-04,09:38:00,275.89,276.19,275.7,275.97,343953
AAPL,2026-02-04,09:39:00,275.97,276.09,275.41,275.575,323470
AAPL,2026-02-04,09:40:00,275.58,275.8,275.06,275.46,238550
AAPL,2026-02-04,09:41:00,275.48,275.81,275.065,275.6398,243019
AAPL,2026-02-04,09:42:00,275.65,276.356,275.5312,276.295,328227
AAPL,2026-02-04,09:43:00,276.28,277.04,276.27,276.85,566630
AAPL,2026-02-04,09:44:00,276.8951,277.06,276.58,276.58,256793
AAPL,2026-02-04,09:45:00,276.595,277.15,276.56,277.01,406838
AAPL,2026-02-04,09:46:00,277.01,277.47,276.8,277.025,459293
AAPL,2026-02-04,09:47:00,277.02,277.21,276.84,276.8412,224716
AAPL,2026-02-04,09:48:00,276.855,277.6784,276.82,277.59,391723
AAPL,2026-02-04,09:49:00,277.585,277.7,277.04,277.64,393769
AAPL,2026-02-04,09:50:00,277.64,277.77,277.2605,277.63,593951
AAPL,2026-02-04,09:51:00,277.63,277.91,277.5,277.61,621965
AAPL,2026-02-04,09:52:00,277.61,277.965,277.53,277.93,559862
AAPL,2026-02-04,09:53:00,277.945,278.1,277,277.075,568797
AAPL,2026-02-04,09:54:00,277.09,278.14,276.965,278.125,378427
AAPL,2026-02-04,09:55:00,278.13,278.66,278.07,278.575,440935
AAPL,2026-02-04,09:56:00,278.56,278.81,277.97,278.2901,363812
AAPL,2026-02-04,09:57:00,278.305,278.305,277.74,278.24,291096
AAPL,2026-02-04,09:58:00,278.23,278.27,277.33,277.58,407356
AAPL,2026-02-04,09:59:00,277.59,277.9,277.415,277.47,337618
AAPL,2026-02-05,09:30:00,278.13,279.5,276.85,277.55,1511010.0
AAPL,2026-02-05,09:31:00,277.45,277.84,276.36,277.08,305977
AAPL,2026-02-05,09:32:00,276.98,277.3,275.8,276.33,284808
AAPL,2026-02-05,09:33:00,276.395,277.69,276.15,276.37,300407
AAPL,2026-02-05,09:34:00,276.4,276.795,275.7,276.32,216386
AAPL,2026-02-05,09:35:00,276.22,276.32,275.08,275.16,248625
AAPL,2026-02-05,09:36:00,275.16,275.8099,274.9,275.1,310371
AAPL,2026-02-05,09:37:00,275.0701,275.32,274.5,274.82,189340
AAPL,2026-02-05,09:38:00,274.9,275.48,274.74,275.22,123274
AAPL,2026-02-05,09:39:00,275.15,275.65,274.88,274.975,146472
AAPL,2026-02-05,09:40:00,274.97,274.97,273.725,274.0225,184119
AAPL,2026-02-05,09:41:00,273.9621,274.23,273.5401,273.68,190766
AAPL,2026-02-05,09:42:00,273.67,274.74,273.61,274.53,196636
AAPL,2026-02-05,09:43:00,274.52,275.18,273.87,273.95,185116
AAPL,2026-02-05,09:44:00,274.0299,274.68,273.6,273.63,183048
AAPL,2026-02-05,09:45:00,273.655,274.0143,273.28,273.3104,204562
AAPL,2026-02-05,09:46:00,273.3815,273.99,273.23,273.6,164428
AAPL,2026-02-05,09:47:00,273.595,274.35,273.57,274.28,154042
AAPL,2026-02-05,09:48:00,274.23,275.145,274.145,274.98,247680
AAPL,2026-02-05,09:49:00,274.9405,275.98,274.9301,275.945,237069
AAPL,2026-02-05,09:50:00,275.89,276.69,275.76,276.14,234961
AAPL,2026-02-05,09:51:00,276.13,276.1899,275.64,275.8673,200007
AAPL,2026-02-05,09:52:00,275.866,276.44,275.82,276.12,141723
AAPL,2026-02-05,09:53:00,276.14,276.5399,275.155,275.155,221651
AAPL,2026-02-05,09:54:00,275.165,275.37,274.4,274.455,123427
AAPL,2026-02-05,09:55:00,274.49,274.5,273.92,274.22,268177
AAPL,2026-02-05,09:56:00,274.185,274.25,273.9507,274.14,86093
AAPL,2026-02-05,09:57:00,274.13,274.2001,273.82,274.0552,152029
AAPL,2026-02-05,09:58:00,274.1,274.13,273.65,273.88,198464
AAPL,2026-02-05,09:59:00,273.86,274.44,273.74,274.365,177495
AAPL,2026-02-06,09:30:00,277.12,278.73,277,278.58,1305448.0
AAPL,2026-02-06,09:31:00,278.5,279.25,277.245,277.48,466949
AAPL,2026-02-06,09:32:00,277.515,278.5584,277.48,278.5283,319557
AAPL,2026-02-06,09:33:00,278.53,279.47,278.26,279.27,338507
AAPL,2026-02-06,09:34:00,279.25,279.35,278.44,278.53,218059
AAPL,2026-02-06,09:35:00,278.57,278.7936,277.97,277.98,221683
AAPL,2026-02-06,09:36:00,277.9701,278.8,277.65,278.76,225176
AAPL,2026-02-06,09:37:00,278.735,279.34,278.68,279.31,293002
AAPL,2026-02-06,09:38:00,279.3,279.925,279.3,279.765,462989
AAPL,2026-02-06,09:39:00,279.83,279.91,278.91,279.28,311075
AAPL,2026-02-06,09:40:00,279.25,279.871,279.2,279.61,285845
AAPL,2026-02-06,09:41:00,279.58,279.93,279.57,279.63,200695
AAPL,2026-02-06,09:42:00,279.63,279.85,279.03,279.19,211502
AAPL,2026-02-06,09:43:00,279.22,279.33,278.81,279.28,199752
AAPL,2026-02-06,09:44:00,279.29,279.59,278.9165,279.17,158682
AAPL,2026-02-06,09:45:00,279.17,279.4782,278.995,279.27,167455
AAPL,2026-02-06,09:46:00,279.3,279.59,279.04,279.295,156073
AAPL,2026-02-06,09:47:00,279.29,279.5,279.2,279.44,177971
AAPL,2026-02-06,09:48:00,279.45,279.465,278.96,279.1925,169845
AAPL,2026-02-06,09:49:00,279.22,279.83,279.1,279.48,254706
AAPL,2026-02-06,09:50:00,279.4925,280,279.4925,279.88,338323
AAPL,2026-02-06,09:51:00,279.875,280.49,279.8501,280.31,952624
AAPL,2026-02-06,09:52:00,280.31,280.5,279.88,280.235,214195
AAPL,2026-02-06,09:53:00,280.25,280.45,280.18,280.35,156384
AAPL,2026-02-06,09:54:00,280.35,280.36,279.8,279.965,155736
AAPL,2026-02-06,09:55:00,279.99,280.12,279.7,279.99,181343
AAPL,2026-02-06,09:56:00,280,280.07,279.32,279.47,612410
AAPL,2026-02-06,09:57:00,279.55,280.03,279.53,279.935,203277
AAPL,2026-02-06,09:58:00,279.96,280.48,279.92,280.42,172680
AAPL,2026-02-06,09:59:00,280.36,280.74,280.35,280.525,226737
AAPL,2026-02-09,09:30:00,277.905,278.2,276.7,276.7,813286
AAPL,2026-02-09,09:31:00,276.79,277.35,276.07,276.3,207534
AAPL,2026-02-09,09:32:00,276.3685,276.59,275.98,276.085,175626
AAPL,2026-02-09,09:33:00,276.05,276.16,274.74,274.83,204896
AAPL,2026-02-09,09:34:00,274.76,275.17,274.36,274.84,190092
AAPL,2026-02-09,09:35:00,274.73,274.73,273.78,273.81,292998
AAPL,2026-02-09,09:36:00,273.845,274.16,273.55,273.79,208283
AAPL,2026-02-09,09:37:00,273.79,274.6899,273.79,273.89,186799
AAPL,2026-02-09,09:38:00,273.85,273.98,273.48,273.84,214975
AAPL,2026-02-09,09:39:00,273.835,274.82,273.74,274.3599,210207
